id,POA_CODE_2016,postcode,region,SSC_CODE_2016,SSC_NAME_2016,state,Dwellings,Population,AREA_SQKM,MB_COUNT,suburb,Town Postcode combo,POA crosses state border,long,lat,regionName,brandName,serviceName
location:4850:helens-hill,4850,4850,northqld,31326,Helens Hill,Queensland,54,123,123.5637,1,Helens Hill,Helens Hill 4850,,146.1267299,-18.78920706,North Queensland ,ABC North Queensland ,local_northqld
location:2508:helensburgh,2508,2508,sydney,11890,Helensburgh,New South Wales,2222,6381,18.475,77,Helensburgh,Helensburgh 2508,,150.9823599,-34.1827486,Sydney,ABC Radio Sydney,local_sydney
location:4212:helensvale,4212,4212,goldcoast,31327,Helensvale,Queensland,6344,16870,20.1329,241,Helensvale,Helensvale 4212,,153.337404,-27.90088797,Gold Coast,ABC Gold Coast,local_goldcoast
location:4344:helidon,4344,4344,southqld,31328,Helidon,Queensland,446,1061,48.7397,16,Helidon,Helidon 4344,,152.1320689,-27.5246457,Southern Queensland,ABC Southern Queensland,local_southqld
location:4344:helidon-spa,4344,4344,southqld,31329,Helidon Spa,Queensland,205,539,13.6947,4,Helidon Spa,Helidon Spa 4344,,152.0936942,-27.54818885,Southern Queensland,ABC Southern Queensland,local_southqld
location:7321:hellyer,7321,7321,northtas,60264,Hellyer,Tasmania,130,174,7.4844,6,Hellyer,Hellyer 7321,,145.4255316,-40.88173567,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:4174:hemmant,4174,4174,brisbane,31330,Hemmant,Queensland,923,2379,5.8776,40,Hemmant,Hemmant 4174,,153.1308218,-27.44862584,Brisbane,ABC Radio Brisbane,local_brisbane
location:6166:henderson,6166,6166,perth,50622,Henderson,Western Australia,13,16,8.7396,12,Henderson,Henderson 6166,,115.7793783,-32.16240177,Perth,ABC Radio Perth,local_perth
location:4362:hendon,4362,4362,southqld,31331,Hendon (Qld),Queensland,78,206,9.9458,5,Hendon,Hendon 4362,,151.9623123,-28.07404882,Southern Queensland,ABC Southern Queensland,local_southqld
location:5014:hendon,5014,5014,adelaide,40577,Hendon (SA),South Australia,521,1172,0.7149,15,Hendon,Hendon 5014,,138.5152445,-34.87463639,Adelaide,ABC Radio Adelaide,local_adelaide
location:4011:hendra,4011,4011,brisbane,31332,Hendra,Queensland,1911,4622,2.491,63,Hendra,Hendra 4011,,153.0703809,-27.41822078,Brisbane,ABC Radio Brisbane,local_brisbane
location:2111:henley,2111,2111,sydney,11891,Henley,New South Wales,177,473,0.2731,7,Henley,Henley 2111,,151.1367786,-33.84218614,Sydney,ABC Radio Sydney,local_sydney
location:5022:henley-beach,5022,5022,adelaide,40578,Henley Beach,South Australia,2869,5960,2.4987,96,Henley Beach,Henley Beach 5022,,138.4990874,-34.91588746,Adelaide,ABC Radio Adelaide,local_adelaide
location:5022:henley-beach-south,5022,5022,adelaide,40579,Henley Beach South,South Australia,1284,2687,1.0412,42,Henley Beach South,Henley Beach South 5022,,138.5017852,-34.92983836,Adelaide,ABC Radio Adelaide,local_adelaide
location:6055:henley-brook,6055,6055,perth,50623,Henley Brook,Western Australia,884,2506,12.8209,26,Henley Brook,Henley Brook 6055,,115.9896886,-31.80957308,Perth,ABC Radio Perth,local_perth
location:7325:henrietta,7325,7325,northtas,60265,Henrietta,Tasmania,58,132,35.2794,5,Henrietta,Henrietta 7325,,145.6794354,-41.17690994,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:3301:hensley park,3301,3301,southwestvic,21161,Hensley Park,Victoria,29,59,140.1337,1,Hensley Park,Hensley Park 3301,,142.0568988,-37.62451727,Southwestvic,ABC South West Vic,local_southwestvic
location:2658:henty,2658,2658,riverina,11892,Henty (NSW),New South Wales,589,1241,354.122,26,Henty,Henty 2658,,147.044134,-35.52954821,Riverina,ABC Riverina,local_riverina
location:3312:henty,3312,3312,southwestvic,21162,Henty (Vic.),Victoria,33,60,60.599,1,Henty,Henty 3312,,141.5266847,-37.65901639,Southwestvic,ABC South West Vic,local_southwestvic
location:6236:henty,6236,6236,southwestwa,50624,Henty (WA),Western Australia,66,150,39.453,2,Henty,Henty 6236,,115.8310592,-33.37810404,South West WA ,ABC South West WA ,local_southwestwa
location:3461:hepburn,3461,3461,ballarat,21163,Hepburn,Victoria,348,596,4.0148,19,Hepburn,Hepburn 3461,,144.1276214,-37.31414205,Ballarat,ABC Ballarat,local_ballarat
location:3461:hepburn-springs,3461,3461,ballarat,21164,Hepburn Springs,Victoria,306,326,1.3543,10,Hepburn Springs,Hepburn Springs 3461,,144.1422733,-37.30796939,Ballarat,ABC Ballarat,local_ballarat
location:836:herbert,836,836,darwin,70123,Herbert,Northern Territory,621,1737,35.6854,15,Herbert,Herbert 836,,131.1619785,-12.53414534,Darwin,ABC Radio Darwin,local_darwin
location:4887:herberton,4887,4887,farnorth,31333,Herberton,Queensland,391,869,23.324,20,Herberton,Herberton 4887,,145.3842607,-17.39146435,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:6017:herdsman,6017,6017,perth,50625,Herdsman,Western Australia,0,0,3.0248,5,Herdsman,Herdsman 6017,,115.8056169,-31.9202016,Perth,ABC Radio Perth,local_perth
location:7030:herdsmans-cove,7030,7030,hobart,60266,Herdsmans Cove,Tasmania,420,1127,0.9166,24,Herdsmans Cove,Herdsmans Cove 7030,,147.2648278,-42.75066512,Hobart,ABC Radio Hobart,local_hobart
location:2622:hereford-hall,2622,2622,southeastnsw,11893,Hereford Hall,New South Wales,19,21,77.6468,4,Hereford Hall,Hereford Hall 2622,,149.5455953,-35.77502711,South East NSW ,ABC South East NSW ,local_southeastnsw
location:4118:heritage-park,4118,4118,brisbane,31334,Heritage Park,Queensland,1598,4964,4.89,55,Heritage Park,Heritage Park 4118,,153.0614703,-27.68219032,Brisbane,ABC Radio Brisbane,local_brisbane
location:872:hermannsburg,872,872,alicesprings,70124,Hermannsburg,Northern Territory,172,605,13.3095,1,Hermannsburg,Hermannsburg 872,,132.7960062,-23.93801936,Alice Springs,ABC Alice Springs,local_alicesprings
location:2831:hermidale,2831,2831,westernplains,11894,Hermidale,New South Wales,60,133,1550.2435,3,Hermidale,Hermidale 2831,,146.6292621,-31.61131451,Western Plains,ABC Western Plains,local_westernplains
location:4812:hermit-park,4812,4812,northqld,31335,Hermit Park,Queensland,1806,3404,2.1446,64,Hermit Park,Hermit Park 4812,,146.8036845,-19.28300567,North Queensland ,ABC North Queensland ,local_northqld
location:7030:hermitage,7030,7030,hobart,60267,Hermitage,Tasmania,0,0,87.5229,1,Hermitage,Hermitage 7030,,146.8509221,-42.25973915,Hobart,ABC Radio Hobart,local_hobart
location:2790:hermitage-flat,2790,2790,centralwest,11895,Hermitage Flat,New South Wales,180,346,0.6751,6,Hermitage Flat,Hermitage Flat 2790,,150.1456616,-33.47767865,Central West,ABC Central West,local_centralwest
location:2453:hernani,2453,2453,coffscoast,11896,Hernani,New South Wales,59,129,238.9467,5,Hernani,Hernani 2453,,152.4135046,-30.30934929,Coffs Coast,ABC Coffs Coast,local_coffscoast
location:3218:herne-hill,3218,3218,melbourne,21165,Herne Hill (Vic.),Victoria,1735,3408,1.5011,66,Herne Hill,Herne Hill 3218,,144.3240614,-38.13426534,Melbourne,ABC Radio Melbourne,local_melbourne
location:6056:herne-hill,6056,6056,perth,50626,Herne Hill (WA),Western Australia,631,1521,17.2584,18,Herne Hill,Herne Hill 6056,,116.0315707,-31.83022824,Perth,ABC Radio Perth,local_perth
location:3825:hernes-oak,3825,3825,gippsland,21166,Hernes Oak,Victoria,121,323,21.4221,4,Hernes Oak,Hernes Oak 3825,,146.3132882,-38.22169477,Gippsland,ABC Gippsland,local_gippsland
location:2443:herons-creek,2443,2443,midnorthcoast,11897,Herons Creek,New South Wales,90,246,85.1439,19,Herons Creek,Herons Creek 2443,,152.7186014,-31.55986323,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:7264:herrick,7264,7264,northtas,60268,Herrick,Tasmania,23,52,19.3758,2,Herrick,Herrick 7264,,147.88754,-41.08496443,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:6211:herron,6211,6211,southwestwa,50627,Herron,Western Australia,204,440,18.2634,9,Herron,Herron 6211,,115.6740399,-32.75518657,South West WA ,ABC South West WA ,local_southwestwa
location:4006:herston,4006,4006,brisbane,31336,Herston,Queensland,939,2122,1.4896,26,Herston,Herston 4006,,153.0219445,-27.44882198,Brisbane,ABC Radio Brisbane,local_brisbane
location:4029:herston,4029,4029,brisbane,31336,Herston,Queensland,3,81,0.1971,1,Herston,Herston 4029,,153.0219445,-27.44882198,Brisbane,ABC Radio Brisbane,local_brisbane
location:4817:hervey-range,4817,4817,northqld,31337,Hervey Range,Queensland,145,277,634.4805,3,Hervey Range,Hervey Range 4817,,146.4774784,-19.45554731,North Queensland ,ABC North Queensland ,local_northqld
location:3442:hesket,3442,3442,melbourne,21167,Hesket,Victoria,96,170,21.0524,4,Hesket,Hesket 3442,,144.6309922,-37.35163323,Melbourne,ABC Radio Melbourne,local_melbourne
location:3321:hesse,3321,3321,ballarat,21168,Hesse,Victoria,6,19,54.3101,1,Hesse,Hesse 3321,,143.8834712,-38.0822294,Ballarat,ABC Ballarat,local_ballarat
location:6255:hester,6255,6255,southwestwa,50628,Hester,Western Australia,39,105,23.5942,4,Hester,Hester 6255,,116.1610573,-33.90234301,South West WA ,ABC South West WA ,local_southwestwa
location:6255:hester-brook,6255,6255,southwestwa,50629,Hester Brook,Western Australia,49,104,51.6405,5,Hester Brook,Hester Brook 6255,,116.0891541,-33.92673506,South West WA ,ABC South West WA ,local_southwestwa
location:5118:hewett,5118,5118,adelaide,40580,Hewett,South Australia,915,2831,1.6802,31,Hewett,Hewett 5118,,138.7524318,-34.57796706,Adelaide,ABC Radio Adelaide,local_adelaide
location:2322:hexham,2322,2322,newcastle,11898,Hexham (NSW),New South Wales,72,128,18.7109,15,Hexham,Hexham 2322,,151.6740779,-32.85014669,Newcastle,ABC Newcastle,local_newcastle
location:3273:hexham,3273,3273,southwestvic,21169,Hexham (Vic.),Victoria,59,143,223.5373,2,Hexham,Hexham 3273,,142.6793721,-37.98312637,Southwestvic,ABC South West Vic,local_southwestvic
location:7316:heybridge,7316,7316,northtas,60269,Heybridge,Tasmania,195,430,6.4788,20,Heybridge,Heybridge 7316,,145.9714969,-41.0789085,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:3858:heyfield,3858,3858,gippsland,21170,Heyfield,Victoria,902,1981,75.6842,43,Heyfield,Heyfield 3858,,146.774908,-37.97806913,Gippsland,ABC Gippsland,local_gippsland
location:3268:heytesbury-lower,3268,3268,southwestvic,21171,Heytesbury Lower,Victoria,25,52,19.2362,1,Heytesbury Lower,Heytesbury Lower 3268,,142.9034207,-38.56732351,South West Victoria ,ABC South West Victoria ,local_southwestvic
location:3304:heywood,3304,3304,southwestvic,21172,Heywood,Victoria,835,1738,252.9919,41,Heywood,Heywood 3304,,141.6469239,-38.13440767,Southwestvic,ABC South West Vic,local_southwestvic
location:3847:hiamdale,3847,3847,gippsland,21173,Hiamdale,Victoria,11,26,26.81,1,Hiamdale,Hiamdale 3847,,146.7488705,-38.26487869,Gippsland,ABC Gippsland,local_gippsland
location:3971:hiawatha,3971,3971,gippsland,21174,Hiawatha,Victoria,12,17,27.1972,1,Hiawatha,Hiawatha 3971,,146.4432896,-38.53815699,Gippsland,ABC Gippsland,local_gippsland
location:4723:hibernia,4723,4723,capricornia,31338,Hibernia,Queensland,26,59,566.4433,3,Hibernia,Hibernia 4723,,147.9028682,-23.08863198,Capricornia,ABC Capricornia,local_capricornia
location:2440:hickeys-creek,2440,2440,midnorthcoast,11899,Hickeys Creek,New South Wales,71,123,33.8202,2,Hickeys Creek,Hickeys Creek 2440,,152.6010737,-30.878319,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:4703:hidden-valley,4703,4703,capricornia,31339,Hidden Valley (Qld),Queensland,171,414,13.8868,8,Hidden Valley,Hidden Valley 4703,,150.7209392,-23.16810426,Capricornia,ABC Capricornia,local_capricornia
location:822:hidden-valley,822,822,darwin,70125,Hidden Valley (NT),Northern Territory,0,0,7.7403,4,Hidden Valley,Hidden Valley 822,,130.9036761,-12.44978259,Darwin,ABC Radio Darwin,local_darwin
location:4800:hideaway-bay,4800,4800,tropic,31340,Hideaway Bay,Queensland,204,211,0.967,9,Hideaway Bay,Hideaway Bay 4800,,148.4825255,-20.07982285,Tropical North ,ABC Tropical North ,local_tropic
location:2615:higgins,2615,2615,canberra,80072,Higgins,Australian Capital Territory,1243,3063,1.6743,38,Higgins,Higgins 2615,,149.0272004,-35.23241133,Canberra,ABC Radio Canberra,local_canberra
location:6443:higginsville,6443,6443,goldfields,50630,Higginsville,Western Australia,0,66,1024.6115,1,Higginsville,Higginsville 6443,,121.643517,-31.77376684,Goldfields,ABC Goldfields,local_goldfields
location:3764:high-camp,3764,3764,melbourne,21175,High Camp,Victoria,44,104,56.0428,4,High Camp,High Camp 3764,,144.8722549,-37.19361121,Melbourne,ABC Radio Melbourne,local_melbourne
location:2575:high-range,2575,2575,illawarra,11900,High Range,New South Wales,192,393,282.8313,9,High Range,High Range 2575,,150.2972507,-34.32498768,Illawarra,ABC Illawarra,local_illawarra
location:6057:high-wycombe,6057,6057,perth,50631,High Wycombe,Western Australia,4964,12321,10.4688,126,High Wycombe,High Wycombe 6057,,116.0009608,-31.94471945,Perth,ABC Radio Perth,local_perth
location:4892:highbury,4892,4892,farnorth,31341,Highbury (Qld),Queensland,0,0,2167.8935,1,Highbury,Highbury 4892,,142.8971059,-16.30536011,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:5089:highbury,5089,5089,adelaide,40581,Highbury (SA),South Australia,2548,6553,4.3298,112,Highbury,Highbury 5089,,138.7064127,-34.85443394,Adelaide,ABC Radio Adelaide,local_adelaide
location:6313:highbury,6313,6313,greatsouthern,50632,Highbury (WA),Western Australia,132,299,542.3908,21,Highbury,Highbury 6313,,117.2131307,-33.08638856,Great Southern,ABC Great Southern,local_greatsouthern
location:7321:highclere,7321,7321,northtas,60270,Highclere,Tasmania,49,120,42.3137,6,Highclere,Highclere 7321,,145.8204643,-41.19919438,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:7183:highcroft,7183,7183,hobart,60271,Highcroft,Tasmania,38,45,12.5638,1,Highcroft,Highcroft 7183,,147.7752849,-43.15332557,Hobart,ABC Radio Hobart,local_hobart
location:2775:higher-macdonald,2775,2775,sydney,11901,Higher Macdonald,New South Wales,3,8,87.0132,7,Higher Macdonald,Higher Macdonald 2775,,150.9001618,-33.17355294,Sydney,ABC Radio Sydney,local_sydney
location:3190:highett,3190,3190,melbourne,21176,Highett,Victoria,4661,10478,3.658,133,Highett,Highett 3190,,145.0404223,-37.95038301,Melbourne,ABC Radio Melbourne,local_melbourne
location:2289:highfields,2289,2289,newcastle,11902,Highfields (NSW),New South Wales,348,836,0.8722,16,Highfields,Highfields 2289,,151.7174828,-32.95586001,Newcastle,ABC Newcastle,local_newcastle
location:4352:highfields,4352,4352,southqld,31342,Highfields (Qld),Queensland,2982,8125,26.6862,83,Highfields,Highfields 4352,,151.9473366,-27.46434177,Southern Queensland,ABC Southern Queensland,local_southqld
location:5063:highgate,5063,5063,adelaide,40582,Highgate (SA),South Australia,621,1638,0.5612,19,Highgate,Highgate 5063,,138.6217478,-34.96168763,Adelaide,ABC Radio Adelaide,local_adelaide
location:6003:highgate,6003,6003,perth,50633,Highgate (WA),Western Australia,1324,2191,0.3873,33,Highgate,Highgate 6003,,115.8703117,-31.93985452,Perth,ABC Radio Perth,local_perth
location:4101:highgate-hill,4101,4101,brisbane,31343,Highgate Hill,Queensland,2848,6223,1.1773,68,Highgate Hill,Highgate Hill 4101,,153.0173168,-27.48735137,Brisbane,ABC Radio Brisbane,local_brisbane
location:4352:highgrove,4352,4352,southqld,31344,Highgrove,Queensland,14,29,26.3226,1,Highgrove,Highgrove 4352,,151.7726797,-27.11573216,Southern Queensland,ABC Southern Queensland,local_southqld
location:4211:highland-park,4211,4211,goldcoast,31345,Highland Park,Queensland,2511,6576,3.9234,81,Highland Park,Highland Park 4211,,153.3320989,-28.01418035,Gold Coast,ABC Gold Coast,local_goldcoast
location:4401:highland-plains,4401,4401,southqld,31347,Highland Plains (Toowoomba - Qld),Queensland,24,41,57.8588,1,Highland Plains,Highland Plains 4401,,151.7616877,-27.26802814,Southern Queensland,ABC Southern Queensland,local_southqld
location:4454:highland-plains,4454,4454,southqld,31346,Highland Plains (Maranoa - Qld),Queensland,9,5,207.8094,1,Highland Plains,Highland Plains 4454,,148.7531936,-25.86911718,Southern Queensland,ABC Southern Queensland,local_southqld
location:5255:highland-valley,5255,5255,adelaide,40583,Highland Valley,South Australia,136,338,28.305,2,Highland Valley,Highland Valley 5255,,138.9298887,-35.16749909,Adelaide,ABC Radio Adelaide,local_adelaide
location:3660:highlands,3660,3660,shepparton,21177,Highlands,Victoria,79,124,110.0468,6,Highlands,Highlands 3660,,145.4192497,-37.08659655,Shepparton,ABC Shepparton,local_shepparton
location:3216:highton,3216,3216,melbourne,21178,Highton,Victoria,7525,18990,11.5123,235,Highton,Highton 3216,,144.3115256,-38.17024269,Melbourne,ABC Radio Melbourne,local_melbourne
location:4520:highvale,4520,4520,brisbane,31348,Highvale,Queensland,570,1751,26.2215,15,Highvale,Highvale 4520,,152.8112324,-27.37375136,Brisbane,ABC Radio Brisbane,local_brisbane
location:4560:highworth,4560,4560,sunshine,31349,Highworth,Queensland,126,302,0.4671,3,Highworth,Highworth 4560,,152.9343762,-26.61740867,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:6112:hilbert,6112,6112,perth,50634,Hilbert,Western Australia,644,1574,9.1863,21,Hilbert,Hilbert 6112,,115.9785369,-32.17397791,Perth,ABC Radio Perth,local_perth
location:3315:hilgay,3315,3315,southwestvic,21179,Hilgay,Victoria,9,19,23.3659,1,Hilgay,Hilgay 3315,,141.6316292,-37.62438127,Southwestvic,ABC South West Vic,local_southwestvic
location:2850:hill-end,2850,2850,centralwest,11903,Hill End (NSW),New South Wales,104,97,151.6994,3,Hill End,Hill End 2850,,149.4465155,-33.02599095,Central West,ABC Central West,local_centralwest
location:3825:hill-end,3825,3825,gippsland,21180,Hill End (Vic.),Victoria,78,167,33.2312,4,Hill End,Hill End 3825,,146.1439003,-38.01242966,Gippsland,ABC Gippsland,local_gippsland
location:5453:hill-river,5453,5453,northandwest,40584,Hill River (SA),South Australia,45,97,108.8011,1,Hill River,Hill River 5453,,138.6886768,-33.8050723,North and West SA ,ABC North and West SA ,local_northandwest
location:6521:hill-river,6521,6521,wheatbelt,50635,Hill River (WA),Western Australia,52,93,623.2534,5,Hill River,Hill River 6521,,115.2927911,-30.25835833,Mid West & Wheatbelt ,ABC Mid West & Wheatbelt ,local_wheatbelt
location:2575:hill-top,2575,2575,illawarra,11905,Hill Top (Wingecarribee - NSW),New South Wales,988,2686,37.9127,52,Hill Top,Hill Top 2575,,150.4866002,-34.34685433,Illawarra,ABC Illawarra,local_illawarra
location:2628:hill-top,2628,2628,southeastnsw,11904,Hill Top (Snowy Monaro Regional - NSW),New South Wales,45,83,39.6685,1,Hill Top,Hill Top 2628,,148.6925408,-36.33300615,South East NSW ,ABC South East NSW ,local_southeastnsw
location:6025:hillarys,6025,6025,perth,50636,Hillarys,Western Australia,4158,10833,6.2522,116,Hillarys,Hillarys 6025,,115.7433771,-31.80887547,Perth,ABC Radio Perth,local_perth
location:5112:hillbank,5112,5112,adelaide,40585,Hillbank,South Australia,1819,4632,3.1398,54,Hillbank,Hillbank 5112,,138.6872655,-34.73527353,Adelaide,ABC Radio Adelaide,local_adelaide
location:3351:hillcrest,3351,3351,ballarat,21181,Hillcrest (Vic.),Victoria,40,96,10.6043,2,Hillcrest,Hillcrest 3351,,143.6348159,-37.61596081,Ballarat,ABC Ballarat,local_ballarat
